count,timestamp,execution_id,log,retries,execution_time,benchmark_duration,download_duration,lr_duration
0,2025-01-17T15:23:29.132324+00:00,kpezg1nbbvje,Crashing instance,0,2951.0,BM: 17995 > 12970,---,0
1,2025-01-17T15:23:28.813480+00:00,tcdo6fo98epz,Crashing instance,0,2621.0,BM: 18053 > 12970,---,0
2,2025-01-17T15:23:29.119838+00:00,893vydtgla8t,Crashing instance,0,2421.0,BM: 19353 > 12970,---,0
3,2025-01-17T15:23:28.807061+00:00,2xizzj5vpdv8,Crashing instance,0,2099.0,BM: 48855 > 12970,---,0
4,2025-01-17T15:23:29.107268+00:00,8e7yxjfq2zm7,Crashing instance,0,1961.0,BM: 14847 > 12970,---,0
5,2025-01-17T15:23:28.800638+00:00,l4ept7n3ta1d,Crashing instance,0,1231.0,BM: 14816 > 12970,---,0
6,2025-01-17T15:23:29.094019+00:00,p3f6tnkidcd8,Crashing instance,0,1027.0,BM: 21462 > 12970,---,0
7,2025-01-17T15:23:28.789364+00:00,qug4zmzdo4ni,Execution finished,3,614.0,BM PASSED: 12622,176,349
8,2025-01-17T15:23:29.087796+00:00,3bzklnq0gwyk,Crashing instance,0,441.0,BM: 34992 > 12970,---,0
9,2025-01-17T15:23:32.722701+00:00,44f5l74h6kei,Execution finished,0,554.0,BM PASSED: 12959,159,322
10,2025-01-17T15:26:54.806463+00:00,e8u4m1xscnbi,Crashing instance,0,185.0,BM: 19649 > 12970,---,0
11,2025-01-17T15:30:11.380197+00:00,qug4ak24ofa5,Execution finished,0,1940.0,Fast instance,126,1811
12,2025-01-17T15:30:13.491497+00:00,333tmdybqtde,Crashing instance,0,3757.0,BM: 39788 > 12970,---,0
13,2025-01-17T15:30:13.484808+00:00,twisb9wmwcah,Crashing instance,0,2903.0,BM: 87898 > 12970,---,0
14,2025-01-17T15:30:13.479032+00:00,qug4fxsw596k,Execution finished,2,2098.0,Fast instance,193,1903
15,2025-01-17T15:30:16.998312+00:00,qtirfgc76082,Crashing instance,0,5602.0,BM: 22318 > 12970,---,0
16,2025-01-17T15:30:14.826392+00:00,laifyncp8f0i,Crashing instance,0,3156.0,BM: 34600 > 12970,---,0
17,2025-01-17T15:30:16.989002+00:00,2armdj0635ez,Crashing instance,0,4626.0,BM: 67391 > 12970,---,0
18,2025-01-17T15:30:14.821189+00:00,9edsv751vnzg,Crashing instance,0,2344.0,BM: 188363 > 12970,---,0
19,2025-01-17T15:30:18.918497+00:00,z4fmcm1wwdb5,Crashing instance,0,6095.0,BM: 44584 > 12970,---,0
20,2025-01-17T15:30:15.288603+00:00,70348ce0umxw,Crashing instance,0,2348.0,BM: 76980 > 12970,---,0
21,2025-01-17T15:30:14.813447+00:00,44f5cenlrsov,Execution finished,2,1808.0,Fast instance,100,1704
22,2025-01-17T15:30:16.982808+00:00,7hg8mu39pa1p,Crashing instance,0,3683.0,BM: 74321 > 12970,---,0
23,2025-01-17T15:30:15.283011+00:00,qug4qy546uru,Execution finished,1,1802.0,Fast instance,188,1611
24,2025-01-17T15:30:18.908477+00:00,iqxhgyept4ih,Crashing instance,0,5329.0,BM: 19848 > 12970,---,0
25,2025-01-17T15:30:16.970915+00:00,0rqbdrlnbkpe,Crashing instance,0,3017.0,BM: 46023 > 12970,---,0
26,2025-01-17T15:30:18.900075+00:00,50rcefhfi0c6,Crashing instance,0,4934.0,BM: 41331 > 12970,---,0
27,2025-01-17T15:30:16.964729+00:00,ikky00fs6b6t,Crashing instance,0,2330.0,BM: 57803 > 12970,---,0
