count,timestamp,execution_id,log,retries,execution_time,benchmark_duration,download_duration,lr_duration
0,2025-01-16T09:29:25.410944+00:00,no7vrec0toy3,Crashing instance,0,1138.0,BM: 19813 > 18307,---,0
1,2025-01-16T09:29:27.132519+00:00,d47vzhdcc1bi,Crashing instance,0,2785.0,BM: 21211 > 18307,---,0
2,2025-01-16T09:29:25.397411+00:00,fhx1l5myuht2,Execution finished,1,526.0,BM PASSED: 12754,155,272
3,2025-01-16T09:29:27.119828+00:00,ytkv4ebo56ek,Crashing instance,0,2124.0,BM: 26117 > 18307,---,0
4,2025-01-16T09:29:27.112566+00:00,fhx10977ozmv,Execution finished,2,1709.0,Fast instance,104,1602
5,2025-01-16T09:29:28.013259+00:00,ps5suoo29weo,Crashing instance,0,175.0,BM: 20778 > 18307,---,0
6,2025-01-16T09:29:30.685250+00:00,7zhw4fgbwxsw,Crashing instance,0,242.0,BM: 21420 > 18307,---,0
7,2025-01-16T09:29:32.911933+00:00,fhx1d5lyldkz,Execution finished,0,1726.0,Fast instance,116,1608
8,2025-01-16T09:29:33.303258+00:00,i5k4arn0qox5,Execution finished,0,2111.0,BM PASSED: 12468,415,1692
9,2025-01-16T09:29:34.810039+00:00,fhx1tarbe95n,Execution finished,0,1889.0,Fast instance,182,1705
10,2025-01-16T09:29:35.206284+00:00,i5k4lvhw9gk1,Execution finished,0,1895.0,Fast instance,99,1793
11,2025-01-16T09:29:37.116874+00:00,8sxx91k8h6jo,Crashing instance,0,3523.0,BM: 54005 > 18307,---,0
12,2025-01-16T09:29:39.033969+00:00,hy7ohea5h9t2,Crashing instance,0,4726.0,BM: 112771 > 18307,---,0
13,2025-01-16T09:29:37.109773+00:00,w4qqo7lj7883,Crashing instance,0,2692.0,BM: 94748 > 18307,---,0
14,2025-01-16T09:29:36.702859+00:00,fhx1e5b7t4ut,Execution finished,0,1892.0,Fast instance,195,1693
15,2025-01-16T09:29:39.026198+00:00,zyxb8c8vjns3,Crashing instance,0,3975.0,BM: 80606 > 18307,---,0
16,2025-01-16T09:29:37.103804+00:00,i5k49tourn1k,Execution finished,2,1897.0,Fast instance,198,1696
17,2025-01-16T09:29:39.019868+00:00,awglbu2s2zir,Crashing instance,0,3470.0,BM: 31582 > 18307,---,0
18,2025-01-16T09:29:39.013157+00:00,tg2hyv7i86nz,Crashing instance,0,2751.0,BM: 63412 > 18307,---,0
19,2025-01-16T09:29:38.515572+00:00,fhx106ujxkwj,Execution finished,0,1805.0,Fast instance,191,1612
20,2025-01-16T09:29:39.006212+00:00,i5k4yyiqxhy2,Execution finished,4,1902.0,Fast instance,101,1799
21,2025-01-16T09:29:40.525379+00:00,ako43raf13c5,Crashing instance,0,3412.0,BM: 36859 > 18307,---,0
22,2025-01-16T09:29:40.518601+00:00,flj9p9slb8w1,Crashing instance,0,2990.0,BM: 79106 > 18307,---,0
23,2025-01-16T09:29:40.306200+00:00,zlcnl484a8rd,Execution finished,0,2243.0,BM PASSED: 17571,502,1702
24,2025-01-16T09:29:40.512628+00:00,xbhzwr5r1fek,Crashing instance,0,2247.0,BM: 70423 > 18307,---,0
25,2025-01-16T09:29:40.505706+00:00,fhx1wjh7fsrz,Execution finished,3,1781.0,Fast instance,83,1697
26,2025-01-16T09:29:42.007181+00:00,i5k4t0pzp155,Execution finished,0,1910.0,Fast instance,105,1803
27,2025-01-16T09:29:42.314851+00:00,zlcnbrbbakxa,Execution finished,0,2001.0,Fast instance,188,1812
28,2025-01-16T09:29:42.905325+00:00,fhx1n2i1zkbu,Execution finished,0,2399.0,Fast instance,96,2297
29,2025-01-16T09:29:43.909329+00:00,zlayn0bln259,Crashing instance,0,2542.0,BM: 37386 > 18307,---,0
30,2025-01-16T09:29:43.902412+00:00,i5k45qaevojz,Execution finished,1,1894.0,Fast instance,112,1780
31,2025-01-16T09:29:44.422166+00:00,qoid8z4h9d2l,Crashing instance,0,2363.0,BM: 46577 > 18307,---,0
32,2025-01-16T09:29:44.415658+00:00,zlcng2j5alnr,Execution finished,1,1977.0,Fast instance,84,1890
33,2025-01-16T09:29:44.808015+00:00,fhx16cl4buul,Execution finished,0,1748.0,Fast instance,57,1688
34,2025-01-16T09:29:45.653867+00:00,i5k4u4my4xmj,Execution finished,0,1737.0,Fast instance,89,1646
35,2025-01-16T09:29:47.304904+00:00,zlcn0a8knf17,Execution finished,0,1825.0,Fast instance,121,1700
36,2025-01-16T09:29:47.609469+00:00,fhx1jp915ggl,Execution finished,0,1949.0,Fast instance,143,1804
37,2025-01-16T09:29:47.506822+00:00,i5k4zyr4qo23,Execution finished,0,1847.0,Fast instance,141,1702
38,2025-01-16T09:29:49.279861+00:00,y83axwzxjqah,Crashing instance,0,2310.0,BM: 74089 > 18307,---,0
39,2025-01-16T09:29:49.204621+00:00,zlcn2uwzwsci,Execution finished,0,1892.0,Fast instance,189,1701
40,2025-01-16T09:29:49.273899+00:00,i5k4srjqkpz9,Execution finished,1,1766.0,Fast instance,192,1571
41,2025-01-16T09:29:49.872658+00:00,fhx11giymiig,Execution finished,0,1507.0,Fast instance,135,1369
42,2025-01-16T09:29:51.103966+00:00,zlcn6c9bgipl,Execution finished,0,1817.0,Fast instance,51,1763
43,2025-01-16T09:29:52.107439+00:00,i5k47ucc04gx,Execution finished,0,1845.0,Fast instance,138,1704
44,2025-01-16T09:29:53.323594+00:00,i6x5g3z2u58x,Crashing instance,0,2212.0,BM: 92856 > 18307,---,0
45,2025-01-16T09:29:52.909002+00:00,fhx1sezrtm54,Execution finished,0,1798.0,Fast instance,190,1606
46,2025-01-16T09:29:53.316750+00:00,zlcnjkk3cug1,Execution finished,1,1802.0,Fast instance,186,1614
47,2025-01-16T09:29:53.904685+00:00,i5k4fekntktc,Execution finished,0,1786.0,Fast instance,184,1601
48,2025-01-16T09:29:52.913094+00:00,mi5ek0uprtb7,Crashing instance,0,752.0,BM: 121867 > 18307,---,0
49,2025-01-16T09:29:54.920055+00:00,fhx1mgwc14k5,Execution finished,0,1751.0,Fast instance,54,1695
50,2025-01-16T09:29:55.805863+00:00,i5k4boxd5hex,Execution finished,0,1840.0,Fast instance,67,1770
51,2025-01-16T09:29:56.916707+00:00,zlcnki2onhv6,Execution finished,0,1943.0,Fast instance,127,1806
52,2025-01-16T09:29:58.217242+00:00,ro290qkapycy,Crashing instance,0,2404.0,BM: 90593 > 18307,---,0
53,2025-01-16T09:29:57.611725+00:00,i5k4k0qp00qz,Execution finished,0,1799.0,Fast instance,187,1609
54,2025-01-16T09:29:58.210713+00:00,fhx1xbqafink,Execution finished,1,1975.0,Fast instance,179,1793
55,2025-01-16T09:29:58.816313+00:00,zlcn2s4sjqmg,Execution finished,0,1892.0,Fast instance,179,1711
56,2025-01-16T09:29:57.844971+00:00,yq3f7f32vti8,Execution finished,0,518.0,BM PASSED: 12458,157,290
57,2025-01-16T09:29:59.716768+00:00,i5k49srwh5mf,Execution finished,0,1745.0,Fast instance,130,1613
58,2025-01-16T09:30:00.504819+00:00,fhx1vgtvxrzi,Execution finished,0,1808.0,Fast instance,106,1700
59,2025-01-16T09:30:01.803123+00:00,zlcnst9t5e2v,Execution finished,0,1929.0,Fast instance,127,1800
60,2025-01-16T09:30:02.920935+00:00,he7vh1v66m7d,Crashing instance,0,2408.0,BM: 91532 > 18307,---,0
61,2025-01-16T09:30:02.798937+00:00,sxkq5d3t2qo9,Crashing instance,0,2285.0,BM: 169905 > 18307,---,0
62,2025-01-16T09:30:02.912760+00:00,i5k4gn5r3g6p,Execution finished,1,1904.0,Fast instance,192,1710
63,2025-01-16T09:30:02.788809+00:00,fhx13qtz0g27,Execution finished,1,1485.0,Fast instance,198,1283
64,2025-01-16T09:30:03.613033+00:00,zlcnygqum01u,Execution finished,0,1802.0,Fast instance,97,1699
65,2025-01-16T09:30:04.375642+00:00,yq3fcquu3cn6,Execution finished,0,1749.0,Fast instance,141,1606
66,2025-01-16T09:30:06.915174+00:00,fhx129jubiqp,Execution finished,0,4056.0,Fast instance,200,3613
67,2025-01-16T09:30:08.737904+00:00,ujc78u8d60y0,Crashing instance,0,4354.0,BM: 18457 > 18307,---,0
68,2025-01-16T09:30:06.306363+00:00,i5k4dqdx1qc3,Execution finished,0,1923.0,Fast instance,119,1801
69,2025-01-16T09:30:08.730878+00:00,kf51ldg3fyy3,Crashing instance,0,4005.0,BM: 146859 > 18307,---,0
70,2025-01-16T09:30:07.708020+00:00,zlcnzsshuhwj,Execution finished,0,2274.0,Fast instance,167,2105
71,2025-01-16T09:30:08.716127+00:00,y3y866dxfqr6,Crashing instance,0,2853.0,BM: 18766 > 18307,---,0
72,2025-01-16T09:30:08.623507+00:00,zghdyn3twjrp,Crashing instance,0,2309.0,BM: 20189 > 18307,---,0
73,2025-01-16T09:30:08.709590+00:00,fdwcfvbrcnjc,Crashing instance,0,2358.0,BM: 125859 > 18307,---,0
74,2025-01-16T09:30:08.617468+00:00,i5k4rxhordix,Execution finished,1,1990.0,Fast instance,176,1811
75,2025-01-16T09:30:08.700677+00:00,fhx1vkde8orj,Execution finished,4,1697.0,Fast instance,201,1493
76,2025-01-16T09:30:09.712275+00:00,zlcnw6k6eawl,Execution finished,0,1997.0,Fast instance,189,1805
77,2025-01-16T09:30:10.908213+00:00,i5k4hxk691lw,Execution finished,0,2268.0,Fast instance,163,2102
78,2025-01-16T09:30:11.420730+00:00,fhx15fcpbmnp,Execution finished,0,2657.0,Fast instance,310,2308
79,2025-01-16T09:30:12.911961+00:00,zlcngovzr206,Execution finished,0,1996.0,Fast instance,185,1808
