count,timestamp,execution_id,log,retries,execution_time,benchmark_duration,download_duration,lr_duration
0,2025-01-21T10:23:41.379783+00:00,7nka6hnb0piz,Execution finished,0,2088.0,,200,1810
1,2025-01-21T10:23:41.575661+00:00,08ktxocqxv1o,Execution finished,0,1967.0,,65,1900
2,2025-01-21T10:23:41.893689+00:00,5eeoxtyqykec,Execution finished,0,1800.0,,108,1690
3,2025-01-21T10:23:40.143083+00:00,e5fyn0ngoyj5,Execution finished,0,1593.0,,---,1434
4,2025-01-21T10:23:40.311606+00:00,scbz3ptd1uor,Execution finished,0,1759.0,,---,1603
5,2025-01-21T10:23:40.584970+00:00,ux8vr5p0chdp,Execution finished,0,2035.0,,---,1914
6,2025-01-21T10:23:40.669988+00:00,b629cl906iq7,Execution finished,0,2120.0,,---,2061
7,2025-01-21T10:23:41.380809+00:00,6sfk7az9o4a0,Execution finished,0,2089.0,,---,2005
8,2025-01-21T10:23:43.687119+00:00,08ktbyvjlcdc,Execution finished,0,2105.0,,186,1917
9,2025-01-21T10:23:43.757625+00:00,6sfkx8ueyak2,Execution finished,0,2174.0,,90,2082
10,2025-01-21T10:23:43.576256+00:00,ux8vdtlf45dl,Execution finished,0,1929.0,,57,1870
11,2025-01-21T10:23:44.180296+00:00,b629zidbn3f0,Execution finished,0,2280.0,,172,2106
12,2025-01-21T10:23:44.082586+00:00,7nka698nqbco,Execution finished,0,2182.0,,75,2105
13,2025-01-21T10:23:44.625951+00:00,e5fylus9g8xz,Execution finished,0,2180.0,,165,2013
14,2025-01-21T10:23:45.125582+00:00,ux8vp5bf8e3i,Execution finished,0,1544.0,,100,1443
15,2025-01-21T10:23:45.315040+00:00,ecwffvthpnxh,Execution finished,0,1730.0,,126,1603
16,2025-01-21T10:23:46.773128+00:00,b629v5ufnsuk,Execution finished,0,2140.0,,137,2002
17,2025-01-21T10:23:46.671819+00:00,7nkavzmdbtbk,Execution finished,0,2039.0,,136,1900
18,2025-01-21T10:23:46.278219+00:00,6sfk6i9qbiza,Execution finished,0,1643.0,,51,1589
19,2025-01-21T10:23:47.179354+00:00,08ktks77144b,Execution finished,0,2015.0,,104,1909
20,2025-01-21T10:23:48.673014+00:00,ux8vmhqmv9dw,Execution finished,0,2389.0,,90,2296
21,2025-01-21T10:23:48.778914+00:00,6sfkcffe3mp1,Execution finished,0,2495.0,,202,1904
22,2025-01-21T10:23:47.922398+00:00,e5fyj5ltdjn8,Execution finished,0,1637.0,,60,1574
23,2025-01-21T10:23:48.716541+00:00,ecwftnpddunp,Execution finished,0,2336.0,,132,2202
24,2025-01-21T10:23:49.282626+00:00,08kt5hix4tas,Execution finished,0,2097.0,,182,1912
25,2025-01-21T10:23:49.370030+00:00,7nkaxmmkl31t,Execution finished,0,2183.0,,85,2096
26,2025-01-21T10:23:49.875534+00:00,b629e5mmkyxy,Execution finished,0,2093.0,,96,1995
27,2025-01-21T10:23:50.869534+00:00,ux8vv0h6zfq7,Execution finished,0,2147.0,,147,1997
28,2025-01-21T10:23:50.981740+00:00,6sfk2g1ek75e,Execution finished,0,1994.0,,180,1811
29,2025-01-21T10:23:52.070598+00:00,b629gazx69l7,Execution finished,0,2189.0,,95,2092
30,2025-01-21T10:23:52.071804+00:00,7nkahviunb9k,Execution finished,0,2188.0,,91,2095
31,2025-01-21T10:23:52.477962+00:00,08ktwrgok0o8,Execution finished,0,2133.0,,48,2083
32,2025-01-21T10:23:52.469006+00:00,6sfk4j8ebtp1,Execution finished,0,1481.0,,184,1295
33,2025-01-21T10:23:52.782583+00:00,ux8vtpdy0qn3,Execution finished,0,1794.0,,85,1708
34,2025-01-21T10:23:52.710815+00:00,e5fy0wysqtuz,Execution finished,0,1720.0,,117,1601
35,2025-01-21T10:23:53.703094+00:00,5eeoe7qvuwr2,Execution finished,0,1743.0,,133,1607
36,2025-01-21T10:23:54.369852+00:00,08ktx41dl076,Execution finished,0,1883.0,,89,1792
37,2025-01-21T10:23:54.220421+00:00,ecwfipbx6wmw,Execution finished,0,1733.0,,126,1606
38,2025-01-21T10:23:54.973959+00:00,7nkasuqmux02,Execution finished,0,1841.0,,139,1700
