count,timestamp,execution_id,log,retries,execution_time,benchmark_duration,download_duration,lr_duration
0,2025-01-21T08:27:08.870162+00:00,hqf6xj9uwdtv,Execution finished,0,623.0,,300,250
1,2025-01-21T08:27:09.020989+00:00,pyuu8t97gefd,Execution finished,0,555.0,,251,290
2,2025-01-21T08:27:10.518886+00:00,hqf60guoqeml,Execution finished,0,1636.0,,128,1505
3,2025-01-21T08:27:10.919344+00:00,pyuu36lt6ra5,Execution finished,0,1884.0,,178,1703
4,2025-01-21T08:27:10.018993+00:00,mc8aenn0fz9o,Execution finished,0,568.0,,250,277
5,2025-01-21T08:27:11.976137+00:00,hc8ccj83x4sv,Execution finished,0,2521.0,,577,1902
6,2025-01-21T08:27:10.758781+00:00,ph1a6er1ejx7,Execution finished,0,1228.0,,750,411
7,2025-01-21T08:27:12.152317+00:00,7q7ifzdqhyzp,Execution finished,0,2620.0,,925,1607
8,2025-01-21T08:27:10.818533+00:00,svs09oqnt3dk,Execution finished,0,874.0,,485,298
9,2025-01-21T08:27:11.978896+00:00,mc8aeniejexq,Execution finished,0,1885.0,,80,1802
10,2025-01-21T08:27:12.446096+00:00,y3k976oai70l,Execution finished,0,2268.0,,689,1506
11,2025-01-21T08:27:10.920925+00:00,gzhy907l0wls,Execution finished,0,572.0,,266,263
12,2025-01-21T08:27:13.327265+00:00,pyuuyj4v99af,Execution finished,0,1707.0,,193,1512
13,2025-01-21T08:27:13.620444+00:00,hqf6ckizf9j4,Execution finished,0,1633.0,,65,1566
14,2025-01-21T08:27:13.565896+00:00,svs07g2bex0e,Execution finished,0,1577.0,,147,1428
15,2025-01-21T08:27:13.744659+00:00,ph1ajpfa1zun,Execution finished,0,1755.0,,151,1601
16,2025-01-21T08:27:13.684658+00:00,mc8ar9rmbhgk,Execution finished,0,1691.0,,180,1509
17,2025-01-21T08:27:15.015911+00:00,pyuuyugjgcpp,Execution finished,0,1682.0,,183,1497
18,2025-01-21T08:27:15.148276+00:00,svs0plm3och1,Execution finished,0,1452.0,,58,1392
19,2025-01-21T08:27:15.395261+00:00,gzhyajlf0ljk,Execution finished,0,1698.0,,190,1505
20,2025-01-21T08:27:15.350642+00:00,7q7igf7t2rgq,Execution finished,0,1653.0,,137,1508
21,2025-01-21T08:27:16.196363+00:00,xl6jredk90vf,Execution finished,0,2091.0,,536,1508
22,2025-01-21T08:27:16.043014+00:00,ph1ajekswp9d,Execution finished,0,1638.0,,134,1501
23,2025-01-21T08:27:16.246980+00:00,y3k9rghaegw0,Execution finished,0,1611.0,,198,1410
24,2025-01-21T08:27:17.649758+00:00,ph1an385z6qa,Execution finished,0,1570.0,,64,1504
25,2025-01-21T08:27:18.020274+00:00,pyuuc0alovi2,Execution finished,0,1765.0,,70,1693
26,2025-01-21T08:27:17.978864+00:00,mc8afjguapnf,Execution finished,0,1722.0,,115,1605
27,2025-01-21T08:27:17.946602+00:00,svs01fjh0zea,Execution finished,0,1689.0,,177,1510
28,2025-01-21T08:27:17.932155+00:00,hqf6u6maf63l,Execution finished,0,1673.0,,151,1519
29,2025-01-21T08:27:18.054567+00:00,y3k9s1xoyb64,Execution finished,0,1633.0,,116,1514
30,2025-01-21T08:27:19.483039+00:00,hc8c313uv4u9,Execution finished,0,1826.0,,116,1706
31,2025-01-21T08:27:19.878548+00:00,mc8a2cx9wybj,Execution finished,0,1817.0,,111,1704
32,2025-01-21T08:27:19.754440+00:00,ph1aeh6sx3n9,Execution finished,0,1693.0,,180,1509
33,2025-01-21T08:27:19.561707+00:00,hqf61c9o57o5,Execution finished,0,1499.0,,106,1390
34,2025-01-21T08:27:20.619739+00:00,pyuul2o7x1pg,Execution finished,0,1904.0,,208,1694
35,2025-01-21T08:27:20.739247+00:00,y3k91bjuqall,Execution finished,0,1736.0,,136,1598
36,2025-01-21T08:27:22.585820+00:00,hc8ckz4k056v,Execution finished,0,1959.0,,144,1813
37,2025-01-21T08:27:22.685365+00:00,mc8abi2c1cj9,Execution finished,0,1940.0,,55,1882
38,2025-01-21T08:27:22.427822+00:00,pyuu23qfhpql,Execution finished,0,1682.0,,72,1607
39,2025-01-21T08:27:22.449123+00:00,y3k93ykug74p,Execution finished,0,1702.0,,92,1607
40,2025-01-21T08:27:22.341374+00:00,ph1ak0f7gun2,Execution finished,0,1594.0,,99,1493
41,2025-01-21T08:27:22.541531+00:00,svs0rwfpryjz,Execution finished,0,1793.0,,189,1602
42,2025-01-21T08:27:22.428165+00:00,hqf6ssj9jsiv,Execution finished,0,1607.0,,92,1513
43,2025-01-21T08:27:23.458291+00:00,7q7isc5ojq3o,Execution finished,0,1772.0,,68,1701
44,2025-01-21T08:27:23.945017+00:00,ph1avb043ang,Execution finished,0,1510.0,,104,1403
45,2025-01-21T08:27:24.129309+00:00,hqf6hsodjne6,Execution finished,0,1693.0,,169,1516
46,2025-01-21T08:27:25.036186+00:00,pyuu8v7vuhp1,Execution finished,0,1626.0,,106,1518
47,2025-01-21T08:27:25.439749+00:00,y3k9hxej8nxm,Execution finished,0,1786.0,,182,1602
48,2025-01-21T08:27:27.024999+00:00,pyuudwvlppxr,Execution finished,0,1982.0,,275,1706
49,2025-01-21T08:27:26.945494+00:00,svs0r9fovhzq,Execution finished,0,1902.0,,105,1796
50,2025-01-21T08:27:26.974292+00:00,mc8ak0eldnzv,Execution finished,0,1931.0,,126,1802
51,2025-01-21T08:27:26.829096+00:00,hqf65q9aoy6x,Execution finished,0,1785.0,,168,1614
52,2025-01-21T08:27:26.549325+00:00,ph1a2e661li3,Execution finished,0,1504.0,,99,1403
53,2025-01-21T08:27:27.519889+00:00,q06a6p3yjzrf,Execution finished,0,2182.0,,473,1705
54,2025-01-21T08:27:27.342037+00:00,y3k9ckxwn2qm,Execution finished,0,1901.0,,193,1705
55,2025-01-21T08:27:27.287787+00:00,hc8ccuirxbly,Execution finished,0,1839.0,,121,1716
56,2025-01-21T08:27:29.123831+00:00,hzrybnonvibb,Execution finished,0,2245.0,,575,1605
57,2025-01-21T08:27:29.581885+00:00,hc8cfs2fm8rq,Execution finished,0,2231.0,,111,2098
58,2025-01-21T08:27:29.882871+00:00,mc8a7dkvs9p9,Execution finished,0,2272.0,,159,2111
59,2025-01-21T08:27:30.813182+00:00,hqf63bkrp6ob,Execution finished,0,1682.0,,180,1499
60,2025-01-21T08:27:31.927519+00:00,pyuukgezrro8,Execution finished,0,2038.0,,134,1901
61,2025-01-21T08:27:31.651612+00:00,y3k9ry56o81h,Execution finished,0,1762.0,,145,1613
62,2025-01-21T08:27:31.645222+00:00,svs06p7u77hw,Execution finished,0,1755.0,,145,1608
63,2025-01-21T08:27:32.279148+00:00,mc8adrjadmas,Execution finished,0,2388.0,,188,2197
64,2025-01-21T08:27:31.453313+00:00,ph1a082hf8bg,Execution finished,0,1562.0,,150,1409
65,2025-01-21T08:27:32.184235+00:00,hc8cogjuweem,Execution finished,0,2292.0,,85,2198
66,2025-01-21T08:27:33.071418+00:00,g54773uj4qzk,Execution finished,0,2607.0,,422,2182
67,2025-01-21T08:27:33.485236+00:00,d018jhxf60cb,Execution finished,0,2453.0,,439,2004
68,2025-01-21T08:27:35.077384+00:00,hc8c0aegivfw,Execution finished,0,1999.0,,195,1801
69,2025-01-21T08:27:35.073001+00:00,ph1aukuxkg3n,Execution finished,0,1581.0,,55,1524
70,2025-01-21T08:27:35.480200+00:00,mc8ao24lscd0,Execution finished,0,1988.0,,180,1806
71,2025-01-21T08:27:35.249130+00:00,y3k9p8p5pcc1,Execution finished,0,1755.0,,101,1650
72,2025-01-21T08:27:35.448560+00:00,svs07b7n72w4,Execution finished,0,1955.0,,142,1809
73,2025-01-21T08:27:35.223371+00:00,hqf6hi1q6oni,Execution finished,0,1729.0,,117,1610
74,2025-01-21T08:27:35.655154+00:00,g6njlofrkm2t,Execution finished,0,2161.0,,542,1615
75,2025-01-21T08:27:35.439719+00:00,pyuupe9lwcl3,Execution finished,0,1943.0,,124,1815
76,2025-01-21T08:27:35.769258+00:00,q06ahpof5ezr,Execution finished,0,1628.0,,169,1455
77,2025-01-21T08:27:36.936895+00:00,t0jvu8rs8syk,Execution finished,0,2090.0,,519,1517
78,2025-01-21T08:27:38.083662+00:00,hc8cc5xj3okt,Execution finished,0,1890.0,,88,1799
79,2025-01-21T08:27:38.971817+00:00,mc8aho8edejc,Execution finished,0,2028.0,,126,1899
80,2025-01-21T08:27:38.740859+00:00,svs085bpbrz3,Execution finished,0,1797.0,,191,1603
81,2025-01-21T08:27:39.017894+00:00,pyuuaipst834,Execution finished,0,2074.0,,171,1899
82,2025-01-21T08:27:38.822897+00:00,hqf6ng40865p,Execution finished,0,1879.0,,168,1709
83,2025-01-21T08:27:38.724394+00:00,q06akj7y9kay,Execution finished,0,1779.0,,167,1610
84,2025-01-21T08:27:38.844141+00:00,y3k990wr5243,Execution finished,0,1898.0,,195,1701
85,2025-01-21T08:27:38.926570+00:00,hzrywuq80u84,Execution finished,0,1981.0,,79,1898
