count,timestamp,execution_id,log,retries,execution_time,benchmark_duration,download_duration,lr_duration
0,2025-01-17T09:57:17.523070+00:00,aqodykl43p0r,Crashing instance,0,1183.0,BM: 18582 > 15243,---,0
1,2025-01-17T09:57:18.246517+00:00,flrod7oi94g2,Crashing instance,0,1884.0,BM: 21661 > 15243,---,0
2,2025-01-17T09:57:18.240253+00:00,5k798wwodalz,Crashing instance,0,1331.0,BM: 21150 > 15243,---,0
3,2025-01-17T09:57:17.514044+00:00,n21q9y1e1ai9,Execution finished,1,598.0,BM PASSED: 13671,227,285
4,2025-01-17T09:57:18.229415+00:00,0h6rulxcecyt,Execution finished,2,507.0,BM PASSED: 13398,159,272
5,2025-01-17T09:57:23.075443+00:00,n21qr5tc7cqy,Execution finished,0,1711.0,Fast instance,104,1606
6,2025-01-17T09:57:27.103433+00:00,0e9lsjj2ix1i,Crashing instance,0,5232.0,BM: 16400 > 15243,---,0
7,2025-01-17T09:57:27.098057+00:00,4devkp000etl,Crashing instance,0,4381.0,BM: 52321 > 15243,---,0
8,2025-01-17T09:57:24.981702+00:00,n21qalizc2qy,Execution finished,0,1889.0,Fast instance,176,1710
9,2025-01-17T09:57:27.092123+00:00,fzohaulpf1b0,Crashing instance,0,3576.0,BM: 79504 > 15243,---,0
10,2025-01-17T09:57:27.087399+00:00,7cjg966pmdt0,Crashing instance,0,2929.0,BM: 16250 > 15243,---,0
11,2025-01-17T09:57:27.691896+00:00,1uanc10d1wnq,Crashing instance,0,3346.0,BM: 51159 > 15243,---,0
12,2025-01-17T09:57:27.081061+00:00,n21qtmtf7v0w,Execution finished,4,2099.0,Fast instance,185,1908
13,2025-01-17T09:57:29.692135+00:00,wo3xk6e8nb57,Crashing instance,0,4672.0,BM: 48505 > 15243,---,0
14,2025-01-17T09:57:27.681614+00:00,bfpkg0ye6alb,Execution finished,1,2441.0,BM PASSED: 12532,537,1811
15,2025-01-17T09:57:29.686584+00:00,7m0w3nh8jvs5,Crashing instance,0,4199.0,BM: 175858 > 15243,---,0
16,2025-01-17T09:57:29.680537+00:00,w584x2espa3u,Crashing instance,0,3478.0,BM: 83069 > 15243,---,0
17,2025-01-17T09:57:29.674736+00:00,wnrfrq20ghkj,Crashing instance,0,2640.0,BM: 33129 > 15243,---,0
