count,timestamp,execution_id,log,retries,execution_time,benchmark_duration,download_duration,lr_duration
0,2024-12-04T07:54:48.674059+00:00,nsncw4z3dru7,Crashing instance,0,1208.0,BM: 5058 > 4681,---,0
1,2024-12-04T07:54:48.191538+00:00,wbicyw109gdr,Execution finished,0,678.0,BM PASSED: 3832,355,271
2,2024-12-04T07:54:48.660436+00:00,jhrlnszcwj4o,Execution finished,1,469.0,BM PASSED: 4471,170,271
3,2024-12-04T07:54:49.765956+00:00,wbickyqrdbnu,Execution finished,0,1546.0,Fast instance,83,1461
4,2024-12-04T07:54:51.619595+00:00,pyrofj72ez5v,Crashing instance,0,3094.0,BM: 5198 > 4681,---,0
5,2024-12-04T07:54:51.168633+00:00,nw48ovczhigw,Crashing instance,0,2085.0,BM: 5878 > 4681,---,0
6,2024-12-04T07:54:51.609035+00:00,k1qecxrbiptl,Execution finished,1,2430.0,BM PASSED: 4388,704,1721
7,2024-12-04T07:54:51.161510+00:00,jhrlztlpylms,Execution finished,1,1882.0,Fast instance,73,1800
8,2024-12-04T07:54:52.183243+00:00,4lql5one9rab,Execution finished,0,551.0,BM PASSED: 3831,252,296
9,2024-12-04T07:54:54.271297+00:00,4lqlokt22h6a,Execution finished,0,2063.0,Fast instance,149,1912
10,2024-12-04T07:54:55.464588+00:00,2kx08k511ei1,Execution finished,0,2794.0,BM PASSED: 3972,787,2003
11,2024-12-04T07:54:55.004776+00:00,k1qe8itkumdh,Execution finished,0,1761.0,Fast instance,138,1619
12,2024-12-04T07:54:56.159888+00:00,4lqlmit0qbpc,Execution finished,0,1888.0,Fast instance,109,1691
13,2024-12-04T07:54:56.989767+00:00,2b0dopwav9o8,Execution finished,0,2471.0,BM PASSED: 3978,724,1703
14,2024-12-04T07:54:56.492436+00:00,wbic9ae0jmgj,Execution finished,0,1463.0,Fast instance,84,1376
15,2024-12-04T07:54:57.771601+00:00,2kx076amel6i,Execution finished,0,2306.0,Fast instance,195,2110
16,2024-12-04T07:54:58.667999+00:00,4lqlpggvamuu,Execution finished,0,2006.0,Fast instance,196,1806
17,2024-12-04T07:54:58.566444+00:00,wbicvcy8dvxz,Execution finished,0,1558.0,Fast instance,142,1413
18,2024-12-04T07:54:58.083866+00:00,jbj6p5owxitc,Execution finished,0,543.0,BM PASSED: 4036,168,306
19,2024-12-04T07:55:00.900028+00:00,wbic0ezqul16,Execution finished,0,1596.0,Fast instance,151,1441
20,2024-12-04T07:55:01.626461+00:00,2b0dzprp9nsm,Execution finished,0,1587.0,Fast instance,140,1442
21,2024-12-04T07:55:02.866635+00:00,4lqlcalb6jrx,Execution finished,0,1951.0,Fast instance,141,1808
22,2024-12-04T07:55:02.715032+00:00,wbiclbd1ves0,Execution finished,0,1500.0,Fast instance,139,1358
23,2024-12-04T07:55:02.894655+00:00,2b0d21j4mcsb,Execution finished,0,1251.0,Fast instance,203,1006
24,2024-12-04T07:55:04.495292+00:00,wbicm0xp11w1,Execution finished,0,1763.0,Fast instance,107,1634
