count,timestamp,execution_id,log,retries,execution_time,benchmark_duration,download_duration,lr_duration
0,2024-11-18T15:04:16.424862+00:00,gc6iqr6jic1e,Execution finished,0,661.0,Fast instance,155,501
1,2024-11-18T15:04:16.267385+00:00,xjt1sqdbwijp,Execution finished,0,495.0,Fast instance,158,334
2,2024-11-18T15:04:17.125005+00:00,gc6ir7zazb8i,Execution finished,0,681.0,Fast instance,181,498
3,2024-11-18T15:04:17.101315+00:00,t7dou8aab5du,Execution finished,0,645.0,Fast instance,136,507
4,2024-11-18T15:04:26.900347+00:00,gc6i3uhrbiht,Execution finished,0,598.0,Fast instance,117,477
5,2024-11-18T15:04:26.991361+00:00,q73q258vj5pp,Execution finished,0,530.0,Fast instance,86,440
6,2024-11-18T15:04:27.741664+00:00,xjt1m1l7ptgj,Execution finished,0,602.0,Fast instance,189,410
7,2024-11-18T15:04:28.193277+00:00,t7docyuugu2d,Execution finished,0,435.0,Fast instance,133,298
8,2024-11-18T15:04:37.961265+00:00,xt9ztvic18ko,Crashing instance,0,984.0,BM: 4256 > 3860,---,0
9,2024-11-18T15:04:37.645161+00:00,xjt1phglgn6f,Execution finished,0,622.0,Fast instance,111,508
10,2024-11-18T15:04:37.952044+00:00,q73q05ztslgs,Execution finished,1,630.0,Fast instance,124,501
11,2024-11-18T15:04:38.061405+00:00,t7do091urw1c,Execution finished,0,283.0,Fast instance,114,166
12,2024-11-18T15:04:38.860787+00:00,q73qsmscmobz,Execution finished,0,561.0,Fast instance,143,414
13,2024-11-18T15:04:48.149335+00:00,xjt19a649osp,Execution finished,0,468.0,Fast instance,76,389
14,2024-11-18T15:04:48.623824+00:00,gc6i1qj06hk3,Execution finished,0,632.0,Fast instance,130,499
15,2024-11-18T15:04:48.758951+00:00,q73qikcij92h,Execution finished,0,592.0,Fast instance,177,413
16,2024-11-18T15:04:50.012236+00:00,nvb3tollnkfg,Execution finished,0,1106.0,BM PASSED: 3668,523,579
17,2024-11-18T15:04:58.656041+00:00,xjt1nkx00gxp,Execution finished,0,475.0,Fast instance,150,323
18,2024-11-18T15:04:59.200904+00:00,t7dof1rid8iq,Execution finished,0,539.0,Fast instance,62,474
19,2024-11-18T15:04:59.358228+00:00,q73qjplwlo3d,Execution finished,0,565.0,Fast instance,148,413
20,2024-11-18T15:05:00.623509+00:00,nvb3iloxd93v,Execution finished,0,579.0,Fast instance,158,414
21,2024-11-18T15:05:09.147186+00:00,gc6i7rji1gmv,Execution finished,0,461.0,Fast instance,134,325
22,2024-11-18T15:05:09.905358+00:00,t7do9d4e7c4g,Execution finished,0,577.0,Fast instance,165,409
23,2024-11-18T15:05:09.930990+00:00,gc6iquqx1kkc,Execution finished,0,531.0,Fast instance,121,407
24,2024-11-18T15:05:11.232221+00:00,nvb3uainr6yx,Execution finished,0,578.0,Fast instance,150,423
25,2024-11-18T15:05:19.823099+00:00,gc6i6b0nz0dc,Execution finished,0,567.0,Fast instance,162,401
26,2024-11-18T15:05:20.531066+00:00,gc6imy96jvnh,Execution finished,0,550.0,Fast instance,140,408
27,2024-11-18T15:05:20.430591+00:00,t7dol84dfc41,Execution finished,0,448.0,Fast instance,110,335
