count,timestamp,execution_id,log,retries,execution_time,benchmark_duration,download_duration,lr_duration
0,2024-12-20T13:54:49.066214+00:00,j19pj7wxdfq4,Execution finished,0,630.0,,355,272
1,2024-12-20T13:54:49.027933+00:00,0rnnxaikjjrs,Execution finished,0,570.0,,287,279
2,2024-12-20T13:54:50.717982+00:00,0rnnb1kqkfgz,Execution finished,0,1660.0,,145,1511
3,2024-12-20T13:54:51.771797+00:00,j19pycx1ewi3,Execution finished,0,1655.0,,149,1503
4,2024-12-20T13:54:51.413287+00:00,70rmulcel1xp,Execution finished,0,759.0,,416,269
5,2024-12-20T13:54:53.509997+00:00,0rnn63x4skqx,Execution finished,0,1753.0,,70,1680
6,2024-12-20T13:54:54.481565+00:00,j19p7xzfu50y,Execution finished,0,1669.0,,154,1514
7,2024-12-20T13:54:55.206653+00:00,0rnnmpwuiv0g,Execution finished,0,1681.0,,87,1591
8,2024-12-20T13:54:56.174795+00:00,j19p4gdqqvjw,Execution finished,0,1621.0,,122,1496
9,2024-12-20T13:54:57.226182+00:00,0rnneaxb3xdh,Execution finished,0,1705.0,,181,1521
10,2024-12-20T13:54:57.970943+00:00,j19pfeo9aykl,Execution finished,0,1636.0,,132,1502
11,2024-12-20T13:54:59.904653+00:00,0rnn0o42msec,Execution finished,0,1917.0,,119,1717
12,2024-12-20T13:55:01.112355+00:00,zd927wxrf3fy,Execution finished,0,2441.0,,708,1705
13,2024-12-20T13:55:01.913940+00:00,f06pg9gqp8h0,Execution finished,0,2273.0,,520,1703
14,2024-12-20T13:55:03.516424+00:00,0rnnmbqo2wlq,Execution finished,0,1583.0,,91,1490
15,2024-12-20T13:55:03.642443+00:00,j19pm7me4rnf,Execution finished,0,1475.0,,105,1366
16,2024-12-20T13:55:04.184421+00:00,p45loqr9suz3,Execution finished,0,596.0,,238,285
17,2024-12-20T13:55:06.313237+00:00,0rnn722rwyl2,Execution finished,0,1750.0,,155,1593
18,2024-12-20T13:55:06.285586+00:00,j19p99pjg5kd,Execution finished,0,1579.0,,67,1510
19,2024-12-20T13:55:08.369802+00:00,j19pmztlwi4m,Execution finished,0,2037.0,,236,1798
20,2024-12-20T13:55:09.705391+00:00,0rnn5t7ed0mb,Execution finished,0,2378.0,,284,2090
21,2024-12-20T13:55:08.654192+00:00,c0vhzmobh0rb,Execution finished,0,642.0,,246,320
22,2024-12-20T13:55:11.169869+00:00,j19pyiyg8nfg,Execution finished,0,1724.0,,119,1602
23,2024-12-20T13:55:12.415990+00:00,0rnnuy8xz3rn,Execution finished,0,1665.0,,153,1510
24,2024-12-20T13:55:12.877903+00:00,j19pb97oxvc5,Execution finished,0,1690.0,,85,1602
25,2024-12-20T13:55:14.098184+00:00,p45lmirgkg3a,Execution finished,0,1785.0,,174,1609
26,2024-12-20T13:55:15.071660+00:00,j19px2mt5ue3,Execution finished,0,1614.0,,114,1498
27,2024-12-20T13:55:15.913595+00:00,0rnnrnf0kjjr,Execution finished,0,1799.0,,191,1605
28,2024-12-20T13:55:16.775551+00:00,j19p2iwszqui,Execution finished,0,1629.0,,120,1507
29,2024-12-20T13:55:18.208034+00:00,0rnnfe930t7b,Execution finished,0,2083.0,,85,1995
30,2024-12-20T13:55:18.771064+00:00,j19pdqd5mm7u,Execution finished,0,1749.0,,151,1596
31,2024-12-20T13:55:20.374217+00:00,j19p3104a9op,Execution finished,0,1586.0,,82,1502
32,2024-12-20T13:55:21.012552+00:00,0rnnk4vxgsrc,Execution finished,0,1765.0,,164,1598
33,2024-12-20T13:55:21.982167+00:00,c0vh2t2h2z8y,Execution finished,0,2091.0,,184,1902
34,2024-12-20T13:55:23.719344+00:00,0rnnmd9e5x4e,Execution finished,0,1721.0,,115,1603
35,2024-12-20T13:55:23.582191+00:00,j19pzhyez8wq,Execution finished,0,1522.0,,107,1413
36,2024-12-20T13:55:24.688006+00:00,p45lx82v1aqa,Execution finished,0,1663.0,,109,1553
37,2024-12-20T13:55:26.413750+00:00,0rnnaj5eyswl,Execution finished,0,1713.0,,109,1601
38,2024-12-20T13:55:26.469089+00:00,j19px51zeca3,Execution finished,0,1711.0,,113,1595
39,2024-12-20T13:55:28.210904+00:00,0rnn2il1mfu5,Execution finished,0,1725.0,,126,1596
40,2024-12-20T13:55:29.071710+00:00,j19p9aphaqth,Execution finished,0,1606.0,,110,1494
41,2024-12-20T13:55:29.190881+00:00,c0vhmv9kqdyz,Execution finished,0,1680.0,,70,1608
42,2024-12-20T13:55:30.931141+00:00,0rnnmw9n6asb,Execution finished,0,1681.0,,157,1506
43,2024-12-20T13:55:31.769575+00:00,j19poc0en2br,Execution finished,0,1641.0,,139,1500
44,2024-12-20T13:55:32.709761+00:00,0rnnea8mjurt,Execution finished,0,1756.0,,152,1602
45,2024-12-20T13:55:33.679507+00:00,j19pe87p2y32,Execution finished,0,1608.0,,101,1503
46,2024-12-20T13:55:34.506956+00:00,0rnns6idxyjn,Execution finished,0,1612.0,,110,1500
47,2024-12-20T13:55:35.381307+00:00,j19pu17auw6k,Execution finished,0,1563.0,,68,1493
48,2024-12-20T13:55:37.120167+00:00,0rnnx12kgh81,Execution finished,0,1722.0,,109,1611
49,2024-12-20T13:55:37.175853+00:00,j19pln7eo7ty,Execution finished,0,1629.0,,120,1507
50,2024-12-20T13:55:38.177982+00:00,c0vhlllhjbli,Execution finished,0,1755.0,,145,1608
51,2024-12-20T13:55:40.050326+00:00,0rnnph1k5cbm,Execution finished,0,1825.0,,180,1642
52,2024-12-20T13:55:39.777389+00:00,j19pifenmzx5,Execution finished,0,1551.0,,141,1408
53,2024-12-20T13:55:41.370083+00:00,j19pyubm8xbh,Execution finished,0,1569.0,,81,1486
54,2024-12-20T13:55:42.415675+00:00,0rnno6kq8xtj,Execution finished,0,1534.0,,57,1475
55,2024-12-20T13:55:42.762551+00:00,70rmvs94jqwl,Execution finished,0,1667.0,,62,1603
56,2024-12-20T13:55:44.115563+00:00,0rnnu25p8ww7,Execution finished,0,1683.0,,172,1509
57,2024-12-20T13:55:45.072155+00:00,j19pqajod9s9,Execution finished,0,1612.0,,107,1503
58,2024-12-20T13:55:45.454430+00:00,70rmnxvtwol2,Execution finished,0,1644.0,,139,1502
59,2024-12-20T13:55:46.807381+00:00,0rnnqk1yxyh8,Execution finished,0,1627.0,,124,1501
60,2024-12-20T13:55:48.082253+00:00,j19pz0faphgo,Execution finished,0,1573.0,,157,1414
61,2024-12-20T13:55:48.420734+00:00,0rnnshafbn7a,Execution finished,0,1592.0,,174,1415
62,2024-12-20T13:55:49.564505+00:00,70rmzwl0qu6x,Execution finished,0,1618.0,,105,1510
63,2024-12-20T13:55:50.907765+00:00,0rnn4e5vbnx4,Execution finished,0,1779.0,,180,1596
64,2024-12-20T13:55:51.590410+00:00,j19ptzq0tdrt,Execution finished,0,2004.0,,86,1915
65,2024-12-20T13:55:52.591895+00:00,p45lr0lnxcye,Execution finished,0,1987.0,,87,1897
66,2024-12-20T13:55:53.584518+00:00,j19p0mzdutcq,Execution finished,0,1638.0,,136,1500
67,2024-12-20T13:55:54.307773+00:00,0rnnooyquzb4,Execution finished,0,1653.0,,150,1501
68,2024-12-20T13:55:56.007040+00:00,0rnn1q7z83zq,Execution finished,0,1683.0,,92,1588
69,2024-12-20T13:55:56.273515+00:00,j19phmtc7ev2,Execution finished,0,1607.0,,200,1405
