count,timestamp,execution_id,log,retries,execution_time,benchmark_duration,download_duration,lr_duration
0,2025-01-09T10:33:46.531816+00:00,mwnsnc6o8waq,Execution finished,0,2672.0,,749,1913
1,2025-01-09T10:33:46.914968+00:00,14kyldd017mh,Execution finished,0,2749.0,,597,2095
2,2025-01-09T10:33:48.627687+00:00,mwns3okx6vef,Execution finished,0,2079.0,,174,1902
3,2025-01-09T10:33:49.917579+00:00,14kyz7ddqc2j,Execution finished,0,2271.0,,165,2102
4,2025-01-09T10:33:50.828043+00:00,6e5g364h0g8d,Execution finished,0,2534.0,,451,2003
5,2025-01-09T10:33:52.132042+00:00,mwnsvx9l2ek4,Execution finished,0,2197.0,,90,2106
6,2025-01-09T10:33:53.230156+00:00,6e5g6wm2xeva,Execution finished,0,2275.0,,159,2115
7,2025-01-09T10:33:54.121883+00:00,14kyqf685ujz,Execution finished,0,2164.0,,159,2003
8,2025-01-09T10:33:55.526737+00:00,mwnspwjofsu4,Execution finished,0,2278.0,,165,2110
9,2025-01-09T10:33:56.616281+00:00,6e5gxa0g4tcl,Execution finished,0,2345.0,,140,2201
10,2025-01-09T10:33:57.322767+00:00,14ky97qdp5mb,Execution finished,0,2166.0,,158,2006
11,2025-01-09T10:33:58.822028+00:00,mwns9vf5hvl1,Execution finished,0,2190.0,,93,2094
12,2025-01-09T10:33:59.913817+00:00,6e5g0735v16l,Execution finished,0,2265.0,,69,2155
13,2025-01-09T10:34:00.431296+00:00,14ky2d0zknvu,Execution finished,0,2077.0,,63,2012
14,2025-01-09T10:34:02.018911+00:00,mwns9k2maudg,Execution finished,0,2073.0,,270,1799
15,2025-01-09T10:34:03.720933+00:00,6e5g7vzkhtx2,Execution finished,0,2253.0,,149,2101
16,2025-01-09T10:34:04.317865+00:00,mwns1nbd90oo,Execution finished,0,2281.0,,176,2104
17,2025-01-09T10:34:05.126768+00:00,14kyux6xbqc5,Execution finished,0,2005.0,,186,1812
18,2025-01-09T10:34:06.817426+00:00,6e5g302hc2da,Execution finished,0,2022.0,,118,1903
19,2025-01-09T10:34:07.417510+00:00,mwns59jdiqn8,Execution finished,0,2047.0,,144,1900
20,2025-01-09T10:34:09.626858+00:00,14kyf8pv455l,Execution finished,0,2189.0,,176,2011
