count,timestamp,execution_id,log,retries,execution_time,benchmark_duration,download_duration,lr_duration
0,2024-12-18T09:14:20.900082+00:00,m4de67mjl4hs,Crashing instance,0,1885.0,BM: 3782 > 3582,---,0
1,2024-12-18T09:14:20.887198+00:00,bu07sxlakwlv,Crashing instance,0,1232.0,BM: 3943 > 3582,---,0
2,2024-12-18T09:14:20.875508+00:00,cbrijhf2eu52,Crashing instance,0,713.0,BM: 3962 > 3582,---,0
3,2024-12-18T09:14:20.858987+00:00,ugt26jh5f3el,Max retries reached,3,9.0,BM: 3883 > 3582,---,0
4,2024-12-18T09:14:22.608323+00:00,0w5f7050qz7v,Crashing instance,0,1334.0,BM: 5114 > 3582,---,0
5,2024-12-18T09:14:22.589865+00:00,bdpigmjhw9u3,Crashing instance,0,797.0,BM: 3784 > 3582,---,0
6,2024-12-18T09:14:22.582966+00:00,ugt2snfeah1j,Crashing instance,0,604.0,BM: 5675 > 3582,---,0
7,2024-12-18T09:14:22.570466+00:00,bagrywcivn3m,Max retries reached,3,96.0,BM: 3732 > 3582,---,0
8,2024-12-18T09:14:23.891389+00:00,y2o4rzfl1bpk,Crashing instance,0,972.0,BM: 4517 > 3582,---,0
9,2024-12-18T09:14:23.878926+00:00,o3nwgy60pbxq,Crashing instance,0,508.0,BM: 4354 > 3582,---,0
10,2024-12-18T09:14:23.871620+00:00,bagrg775qsjk,Crashing instance,0,334.0,BM: 3971 > 3582,---,0
11,2024-12-18T09:14:23.865907+00:00,0jdcmusv9bz9,Max retries reached,3,7.0,BM: 3805 > 3582,---,0
12,2024-12-18T09:14:26.286307+00:00,06utg446tzgg,Crashing instance,0,2117.0,BM: 3710 > 3582,---,0
13,2024-12-18T09:14:31.928755+00:00,5hrxjwkgrbzz,Crashing instance,0,7756.0,BM: 4014 > 3582,---,0
14,2024-12-18T09:14:26.270953+00:00,98kajotqoz7q,Crashing instance,0,1747.0,BM: 3759 > 3582,---,0
15,2024-12-18T09:14:26.257128+00:00,ka18znkjf8uw,Crashing instance,0,1294.0,BM: 4848 > 3582,---,0
16,2024-12-18T09:14:28.057762+00:00,6mlba0dcys5o,Crashing instance,0,2533.0,BM: 5315 > 3582,---,0
17,2024-12-18T09:14:26.250012+00:00,vlc1fwy19tjc,Max retries reached,3,59.0,BM: 5131 > 3582,---,0
18,2024-12-18T09:14:28.052000+00:00,vlc1sq8pfyng,Crashing instance,0,1801.0,BM: 34156 > 3582,---,0
19,2024-12-18T09:14:28.045929+00:00,0u10xxbl521g,Crashing instance,0,960.0,BM: 4298 > 3582,---,0
20,2024-12-18T09:14:29.116123+00:00,0jdcxlh49em8,Crashing instance,0,1178.0,BM: 5606 > 3582,---,0
21,2024-12-18T09:14:28.039727+00:00,tf6jzh99qrq4,Max retries reached,3,80.0,BM: 3986 > 3582,---,0
22,2024-12-18T09:14:29.104281+00:00,5x8vqq71i70s,Crashing instance,0,730.0,BM: 3976 > 3582,---,0
23,2024-12-18T09:14:56.857043+00:00,4gih9azphi6t,Crashing instance,0,28043.0,BM: 3811 > 3582,---,0
24,2024-12-18T09:14:29.090115+00:00,95mcscaeowox,Crashing instance,0,236.0,BM: 4247 > 3582,---,0
25,2024-12-18T09:14:29.084597+00:00,tf6j1acyttbl,Max retries reached,3,45.0,BM: 39983 > 3582,---,0
26,2024-12-18T09:14:37.049047+00:00,tf6jlrcmec39,Crashing instance,0,7916.0,BM: 100859 > 3582,---,0
27,2024-12-18T09:14:33.470469+00:00,cb31wza2mlpv,Crashing instance,0,4026.0,BM: 3793 > 3582,---,0
28,2024-12-18T09:14:37.032112+00:00,lshc2pmwp61f,Crashing instance,0,7307.0,BM: 3624 > 3582,---,0
29,2024-12-18T09:14:31.923040+00:00,rsqcm8cu863p,Execution finished,1,1904.0,BM PASSED: 3579,432,1400
30,2024-12-18T09:14:33.465578+00:00,rsqcn2bn6d65,Execution finished,1,1542.0,Fast instance,194,1345
31,2024-12-18T09:14:35.564785+00:00,y9j8yy2o1hw2,Crashing instance,0,2363.0,BM: 3645 > 3582,---,0
32,2024-12-18T09:14:34.634120+00:00,rsqc3z9k0ez3,Execution finished,0,1168.0,Fast instance,156,1007
33,2024-12-18T09:14:35.558220+00:00,c5wcqh37mc9p,Crashing instance,0,1658.0,BM: 5104 > 3582,---,0
34,2024-12-18T09:14:35.551848+00:00,k2su9o5s7ipo,Crashing instance,0,784.0,BM: 4833 > 3582,---,0
35,2024-12-18T09:14:35.540632+00:00,1tpl10hiqrej,Max retries reached,3,82.0,BM: 3687 > 3582,---,0
36,2024-12-18T09:14:40.687788+00:00,9rwfrm1zvlhj,Crashing instance,0,4751.0,BM: 4543 > 3582,---,0
37,2024-12-18T09:14:37.025584+00:00,0dg1jjx1d5tc,Crashing instance,0,457.0,BM: 3944 > 3582,---,0
38,2024-12-18T09:14:37.018650+00:00,1tpldjwslxs8,Max retries reached,3,6.0,BM: 4326 > 3582,---,0
39,2024-12-18T09:14:39.435965+00:00,30v28l1pms98,Crashing instance,0,1983.0,BM: 4996 > 3582,---,0
40,2024-12-18T09:14:39.429273+00:00,rsqcvb51loue,Execution finished,1,1438.0,Fast instance,55,1381
41,2024-12-18T09:14:40.682233+00:00,5f0m75ea8tbm,Crashing instance,0,1724.0,BM: 4261 > 3582,---,0
42,2024-12-18T09:14:40.676894+00:00,rsqcpn9v32ei,Execution finished,2,1247.0,Fast instance,158,1077
43,2024-12-18T09:14:42.578648+00:00,9jtpq84m5h6r,Crashing instance,0,2101.0,BM: 3850 > 3582,---,0
44,2024-12-18T09:14:42.570867+00:00,rsqc2azmzqrh,Execution finished,1,1475.0,Fast instance,53,1420
45,2024-12-18T09:14:43.998888+00:00,1yndqr310x1m,Crashing instance,0,2328.0,BM: 3695 > 3582,---,0
46,2024-12-18T09:14:43.987512+00:00,b734ox3byrlo,Crashing instance,0,1581.0,BM: 3823 > 3582,---,0
47,2024-12-18T09:14:43.973807+00:00,rsqc8vgcq4ds,Execution finished,2,1373.0,Fast instance,152,1202
48,2024-12-18T09:14:46.491799+00:00,hjh7k8r6rghd,Crashing instance,0,2525.0,BM: 4509 > 3582,---,0
49,2024-12-18T09:14:45.739374+00:00,6ppo29nqvj53,Crashing instance,0,1719.0,BM: 4363 > 3582,---,0
50,2024-12-18T09:14:45.732709+00:00,rsqcxx6pagwy,Execution finished,1,1238.0,Fast instance,123,1113
51,2024-12-18T09:14:47.249170+00:00,qeqdxqnrejw5,Crashing instance,0,1872.0,BM: 6668 > 3582,---,0
52,2024-12-18T09:14:46.485682+00:00,f9vfeyz87ag1,Crashing instance,0,911.0,BM: 8896 > 3582,---,0
53,2024-12-18T09:14:47.243481+00:00,rsqchs396rat,Execution finished,1,1319.0,Fast instance,190,1124
54,2024-12-18T09:14:46.479457+00:00,1tpl9fvwmtst,Crashing instance,0,338.0,BM: 4208 > 3582,---,0
55,2024-12-18T09:14:46.473027+00:00,6lxxhb6ckiqm,Max retries reached,3,9.0,BM: 3673 > 3582,---,0
56,2024-12-18T09:14:49.863774+00:00,cpxi7ol2mo74,Crashing instance,0,1828.0,BM: 3723 > 3582,---,0
57,2024-12-18T09:14:49.619264+00:00,rsqcxkwrn3ok,Execution finished,0,1333.0,Fast instance,132,1199
58,2024-12-18T09:14:49.857162+00:00,sup3ebi8gbmx,Crashing instance,0,1073.0,BM: 3829 > 3582,---,0
59,2024-12-18T09:14:49.850687+00:00,6lxx0tg9cs7d,Crashing instance,0,553.0,BM: 3921 > 3582,---,0
60,2024-12-18T09:14:49.844527+00:00,qcbtn3q94lbz,Max retries reached,3,64.0,BM: 3865 > 3582,---,0
61,2024-12-18T09:14:51.273839+00:00,rsqcc6b4dyls,Execution finished,0,1387.0,Fast instance,53,1331
62,2024-12-18T09:14:51.897508+00:00,g8lbbwidom64,Crashing instance,0,1245.0,BM: 3854 > 3582,---,0
63,2024-12-18T09:14:52.117603+00:00,rsqctb9vifa0,Execution finished,0,820.0,Fast instance,203,595
64,2024-12-18T09:14:51.884765+00:00,phom6uh08qqf,Crashing instance,0,569.0,BM: 4171 > 3582,---,0
65,2024-12-18T09:14:51.878414+00:00,qcbtwlpha22r,Crashing instance,0,376.0,BM: 3816 > 3582,---,0
66,2024-12-18T09:14:51.872925+00:00,d6nfzfj9ujn5,Max retries reached,3,49.0,BM: 3660 > 3582,---,0
67,2024-12-18T09:14:53.467162+00:00,rsqc5avhanxf,Execution finished,0,1133.0,Fast instance,195,937
68,2024-12-18T09:14:57.474131+00:00,xsnyryfzxotq,Crashing instance,0,4540.0,BM: 3830 > 3582,---,0
69,2024-12-18T09:14:57.464301+00:00,d6nf8rbvnfy2,Crashing instance,0,4070.0,BM: 5755 > 3582,---,0
70,2024-12-18T09:14:55.027637+00:00,rsqcabz2mjp1,Execution finished,0,1538.0,Fast instance,202,1205
71,2024-12-18T09:14:57.458156+00:00,amt5brbjcj6t,Crashing instance,0,3658.0,BM: 3737 > 3582,---,0
72,2024-12-18T09:14:56.846208+00:00,kznkj89mhkjr,Crashing instance,0,2442.0,BM: 3763 > 3582,---,0
73,2024-12-18T09:14:59.466257+00:00,pho26bhkeqpl,Crashing instance,0,4621.0,BM: 4717 > 3582,---,0
74,2024-12-18T09:14:56.840318+00:00,9quq5c29bwda,Crashing instance,0,1814.0,BM: 4345 > 3582,---,0
75,2024-12-18T09:14:56.833417+00:00,rsqcx6mwsps1,Execution finished,3,1232.0,Fast instance,117,1113
76,2024-12-18T09:14:57.453019+00:00,du5svydymkp8,Max retries reached,3,28.0,BM: 4454 > 3582,---,0
77,2024-12-18T09:14:58.932633+00:00,rsqch494nhif,Execution finished,0,1339.0,Fast instance,124,1213
78,2024-12-18T09:14:59.459965+00:00,9v481zseca0r,Crashing instance,0,955.0,BM: 4365 > 3582,---,0
79,2024-12-18T09:15:02.248181+00:00,rhhsrnuo24s2,Crashing instance,0,3681.0,BM: 6152 > 3582,---,0
80,2024-12-18T09:15:00.436543+00:00,rsqcuibvuiwx,Execution finished,0,1483.0,Fast instance,168,1312
81,2024-12-18T09:14:59.452678+00:00,du5sn74b59ga,Crashing instance,0,443.0,BM: 4023 > 3582,---,0
82,2024-12-18T09:15:02.237462+00:00,92kpzu6rm1de,Crashing instance,0,2960.0,BM: 3883 > 3582,---,0
83,2024-12-18T09:14:59.384186+00:00,zcvdubi5c5r2,Max retries reached,3,78.0,BM: 4057 > 3582,---,0
84,2024-12-18T09:15:01.657892+00:00,zcvd6ie3jz86,Execution finished,0,1687.0,BM PASSED: 3499,280,1404
85,2024-12-18T09:15:02.230868+00:00,qnp79bdj0zd6,Crashing instance,0,2253.0,BM: 3912 > 3582,---,0
86,2024-12-18T09:15:02.224475+00:00,rsqcxif46bx0,Execution finished,3,1690.0,Fast instance,95,1593
87,2024-12-18T09:15:02.475290+00:00,noi27q6cn1rn,Crashing instance,0,1788.0,BM: 3623 > 3582,---,0
88,2024-12-18T09:15:02.468780+00:00,w7k66zt0kshk,Crashing instance,0,1294.0,BM: 4080 > 3582,---,0
89,2024-12-18T09:15:03.258309+00:00,zcvdffg1szbk,Execution finished,0,1573.0,Fast instance,167,1404
90,2024-12-18T09:15:02.452448+00:00,qi08dr600y7b,Crashing instance,0,581.0,BM: 4138 > 3582,---,0
