count,timestamp,execution_id,log,retries,execution_time,benchmark_duration,download_duration,lr_duration
0,2024-11-14T10:54:08.962755+00:00,btkoanfs0qj7,Execution finished,0,434.0,Fast instance,131,300
1,2024-11-14T10:54:09.093795+00:00,clttqbwowwr9,Execution finished,0,435.0,Fast instance,133,299
2,2024-11-14T10:54:19.462628+00:00,btko83ih0om7,Execution finished,0,469.0,Fast instance,165,301
3,2024-11-14T10:54:19.569957+00:00,me4zjga4fo67,Execution finished,0,438.0,Fast instance,176,260
4,2024-11-14T10:54:29.907036+00:00,s4np62xsrvql,Execution finished,0,387.0,Fast instance,86,297
5,2024-11-14T10:54:30.105292+00:00,cltt3m2riwf0,Execution finished,0,500.0,Fast instance,91,406
6,2024-11-14T10:54:40.369803+00:00,fidv7295u0xn,Execution finished,0,400.0,Fast instance,168,229
7,2024-11-14T10:54:40.663295+00:00,btko9d6pols2,Execution finished,0,496.0,Fast instance,101,393
8,2024-11-14T10:54:50.995496+00:00,clttu1yspmnb,Execution finished,0,484.0,Fast instance,96,385
9,2024-11-14T10:54:51.140160+00:00,fidvi7umaakl,Execution finished,0,442.0,Fast instance,141,299
10,2024-11-14T10:55:01.510128+00:00,s4npklznp9gb,Execution finished,0,454.0,Fast instance,150,302
11,2024-11-14T10:55:01.584491+00:00,btkosdoj6lmb,Execution finished,0,401.0,Fast instance,83,315
12,2024-11-14T10:55:12.009442+00:00,s4np39bjky9x,Execution finished,0,404.0,Fast instance,199,202
13,2024-11-14T10:55:12.046997+00:00,fidvj6xa9ftj,Execution finished,0,433.0,Fast instance,126,305
14,2024-11-14T10:55:22.422254+00:00,s4nppeqmxpk2,Execution finished,0,377.0,Fast instance,65,309
15,2024-11-14T10:55:22.511097+00:00,clttn4oo3r68,Execution finished,0,432.0,Fast instance,115,310
16,2024-11-14T10:55:32.961960+00:00,btkoh4vsalcm,Execution finished,0,494.0,Fast instance,191,302
17,2024-11-14T10:55:33.010297+00:00,me4zv5rnjwvb,Execution finished,0,457.0,Fast instance,60,394
18,2024-11-14T10:55:43.428319+00:00,s4np3h3cqi0m,Execution finished,0,421.0,Fast instance,196,220
19,2024-11-14T10:55:43.495850+00:00,cltte0hjf5bm,Execution finished,0,456.0,Fast instance,151,302
20,2024-11-14T10:55:53.909938+00:00,s4np1e2u6202,Execution finished,0,421.0,Fast instance,60,358
21,2024-11-14T10:55:53.970390+00:00,btkoba97ektk,Execution finished,0,442.0,Fast instance,71,369
22,2024-11-14T10:56:04.433399+00:00,s4np5p5fiboc,Execution finished,0,399.0,Fast instance,75,321
23,2024-11-14T10:56:04.521978+00:00,clttqn9tfzlt,Execution finished,0,486.0,Fast instance,158,326
24,2024-11-14T10:56:14.995466+00:00,cltt98ukgccl,Execution finished,0,517.0,Fast instance,117,313
25,2024-11-14T10:56:14.990795+00:00,fidv29rphako,Execution finished,0,425.0,Fast instance,82,341
26,2024-11-14T10:56:25.507079+00:00,s4npeblzea6a,Execution finished,0,479.0,Fast instance,83,393
27,2024-11-14T10:56:25.564969+00:00,btko94o6gmf6,Execution finished,0,503.0,Fast instance,110,390
28,2024-11-14T10:56:35.995751+00:00,cltthqqcib3q,Execution finished,0,423.0,Fast instance,121,300
29,2024-11-14T10:56:36.115388+00:00,me4zlyu0rufp,Execution finished,0,499.0,Fast instance,97,400
30,2024-11-14T10:56:46.495208+00:00,cltt4wof4eud,Execution finished,0,470.0,Fast instance,166,300
31,2024-11-14T10:56:46.457924+00:00,me4znhehbkks,Execution finished,0,305.0,Fast instance,60,242
32,2024-11-14T10:56:56.872309+00:00,btko3mmg143e,Execution finished,0,378.0,Fast instance,68,308
33,2024-11-14T10:56:57.017361+00:00,me4zfjf35bjp,Execution finished,0,492.0,Fast instance,181,305
34,2024-11-14T10:57:07.321521+00:00,me4zknhoxe2b,Execution finished,0,413.0,Fast instance,199,212
35,2024-11-14T10:57:07.506887+00:00,clttfez07pfl,Execution finished,0,459.0,Fast instance,148,303
36,2024-11-14T10:57:17.712122+00:00,me4zusvkri1n,Execution finished,0,358.0,Fast instance,58,299
37,2024-11-14T10:57:18.017422+00:00,s4nppa96negy,Execution finished,0,475.0,Fast instance,167,305
38,2024-11-14T10:57:28.209420+00:00,s4npes0lrf9g,Execution finished,0,461.0,Fast instance,60,398
39,2024-11-14T10:57:28.496920+00:00,clttg012q53f,Execution finished,0,447.0,Fast instance,142,302
40,2024-11-14T10:57:38.704123+00:00,clttgz52zklw,Execution finished,0,457.0,Fast instance,146,308
41,2024-11-14T10:57:38.949903+00:00,fidvn89tpco1,Execution finished,0,415.0,Fast instance,106,306
42,2024-11-14T10:57:49.149001+00:00,fidvgwo4gt52,Execution finished,0,405.0,Fast instance,98,305
43,2024-11-14T10:57:49.462080+00:00,btko0ncgqloo,Execution finished,0,475.0,Fast instance,171,301
44,2024-11-14T10:57:59.623328+00:00,me4zhjzmg06v,Execution finished,0,435.0,Fast instance,119,313
45,2024-11-14T10:57:59.926227+00:00,s4np4cbzut62,Execution finished,0,423.0,Fast instance,106,315
46,2024-11-14T10:58:10.004777+00:00,cltto15xu821,Execution finished,0,342.0,Fast instance,57,282
47,2024-11-14T10:58:10.409543+00:00,me4zlujqt5vi,Execution finished,0,446.0,Fast instance,143,300
48,2024-11-14T10:58:20.494222+00:00,clttt39buqgm,Execution finished,0,457.0,Fast instance,60,395
49,2024-11-14T10:58:20.918565+00:00,clttunjhmccn,Execution finished,0,411.0,Fast instance,185,223
50,2024-11-14T10:58:30.908819+00:00,clttkvlhdxmu,Execution finished,0,383.0,Fast instance,71,309
51,2024-11-14T10:58:31.405656+00:00,clttds1xofeg,Execution finished,0,423.0,Fast instance,105,307
52,2024-11-14T10:58:41.420611+00:00,s4np6jks53kd,Execution finished,0,429.0,Fast instance,117,310
53,2024-11-14T10:58:41.977403+00:00,btkot6bvyxkq,Execution finished,0,443.0,Fast instance,127,305
54,2024-11-14T10:58:51.909364+00:00,s4np6rps1wr2,Execution finished,0,375.0,Fast instance,74,297
55,2024-11-14T10:58:52.511067+00:00,me4zk6cosis2,Execution finished,0,492.0,Fast instance,186,303
56,2024-11-14T10:59:02.421083+00:00,me4zar9dvo89,Execution finished,0,424.0,Fast instance,110,312
57,2024-11-14T10:59:03.000006+00:00,clttoehiuqmc,Execution finished,0,460.0,Fast instance,152,305
58,2024-11-14T10:59:12.915254+00:00,me4zocoopazl,Execution finished,0,448.0,Fast instance,141,303
59,2024-11-14T10:59:13.509211+00:00,s4np7c2shmkm,Execution finished,0,443.0,Fast instance,73,367
60,2024-11-14T10:59:23.517170+00:00,s4npfm0vw0pp,Execution finished,0,513.0,Fast instance,195,309
61,2024-11-14T10:59:24.024457+00:00,btko31kcv68g,Execution finished,0,398.0,Fast instance,136,260
62,2024-11-14T10:59:33.956446+00:00,me4z7gtermwr,Execution finished,0,335.0,Fast instance,89,244
63,2024-11-14T10:59:34.612256+00:00,me4z0uwplwhg,Execution finished,0,452.0,Fast instance,147,303
64,2024-11-14T10:59:44.605462+00:00,cltt6cwolocr,Execution finished,0,507.0,Fast instance,194,307
