count,timestamp,execution_id,log,retries,execution_time,benchmark_duration,download_duration,lr_duration
0,2024-12-02T08:56:07.476406+00:00,jbelksvlbsx4,Execution finished,0,1770.0,Fast instance,173,1592
1,2024-12-02T08:56:07.461498+00:00,ptnsz2ot1wdu,Execution finished,0,1749.0,Fast instance,183,1562
2,2024-12-02T08:56:09.380530+00:00,jbel2sv9pcmq,Execution finished,0,1903.0,Fast instance,117,1696
3,2024-12-02T08:56:09.266446+00:00,h8f0wvw49tr2,Execution finished,0,1783.0,Fast instance,119,1660
4,2024-12-02T08:56:09.314607+00:00,ptnsw5iow9qk,Execution finished,0,1831.0,Fast instance,108,1717
5,2024-12-02T08:56:09.395574+00:00,rkdn798jhai1,Execution finished,0,1901.0,Fast instance,197,1701
6,2024-12-02T08:56:08.783063+00:00,3dxrpj9taei6,Execution finished,0,1284.0,Fast instance,104,1178
7,2024-12-02T08:56:10.817065+00:00,sd0rj4yanthj,Crashing instance,0,3062.0,BM: 4408 > 3819,---,0
8,2024-12-02T08:56:11.614495+00:00,bghv2o0c74ns,Crashing instance,0,3854.0,BM: 3848 > 3819,---,0
9,2024-12-02T08:56:10.810789+00:00,ojnmte1xy6ci,Crashing instance,0,2127.0,BM: 7118 > 3819,---,0
10,2024-12-02T08:56:11.605390+00:00,8hohb8pthdzj,Crashing instance,0,2875.0,BM: 4962 > 3819,---,0
11,2024-12-02T08:56:10.803638+00:00,3dxr3fdksvsy,Execution finished,2,1575.0,Fast instance,88,1484
12,2024-12-02T08:56:10.994591+00:00,ptnswk1pnvpy,Execution finished,0,1679.0,Fast instance,105,1500
13,2024-12-02T08:56:11.597932+00:00,5t4fr98gssxc,Crashing instance,0,2218.0,BM: 3960 > 3819,---,0
14,2024-12-02T08:56:11.590949+00:00,jbelxqvlp8ub,Execution finished,3,1769.0,Fast instance,149,1617
15,2024-12-02T08:56:14.081787+00:00,jbelahqd22ct,Execution finished,0,1588.0,Fast instance,80,1505
16,2024-12-02T08:56:14.273186+00:00,0lz6ru8hujac,Execution finished,0,1759.0,Fast instance,144,1612
17,2024-12-02T08:56:15.970360+00:00,jbelu9bllj60,Execution finished,0,1681.0,Fast instance,184,1494
18,2024-12-02T08:56:16.001589+00:00,ptnsjgzeo1xq,Execution finished,0,1678.0,Fast instance,68,1607
19,2024-12-02T08:56:16.093122+00:00,rkdnoac2cb7d,Execution finished,0,1667.0,Fast instance,162,1502
20,2024-12-02T08:56:17.672564+00:00,jbelo2q7d317,Execution finished,0,1655.0,Fast instance,253,1400
21,2024-12-02T08:56:17.901788+00:00,3dxrqfq952n2,Execution finished,0,1883.0,Fast instance,85,1796
22,2024-12-02T08:56:17.795250+00:00,ptnsjv59k20j,Execution finished,0,1684.0,Fast instance,78,1603
23,2024-12-02T08:56:20.011544+00:00,qg7oo1spai5i,Crashing instance,0,3627.0,BM: 4678 > 3819,---,0
24,2024-12-02T08:56:18.520228+00:00,rkdnxs8wx6hn,Execution finished,0,1872.0,Fast instance,141,1728
25,2024-12-02T08:56:19.996391+00:00,kwvn1gzw0f6q,Crashing instance,0,2865.0,BM: 3867 > 3819,---,0
26,2024-12-02T08:56:19.989869+00:00,ptnscraaa103,Execution finished,2,2194.0,Fast instance,194,1997
27,2024-12-02T08:56:20.878407+00:00,jbelbgg7zdmm,Execution finished,0,1763.0,Fast instance,151,1602
28,2024-12-02T08:56:21.291506+00:00,rkdng6v1zx7b,Execution finished,0,1984.0,Fast instance,185,1795
29,2024-12-02T08:56:22.743390+00:00,jbelavqzogz3,Execution finished,0,1712.0,Fast instance,136,1574
