count,timestamp,execution_id,log,retries,execution_time,benchmark_duration,download_duration,lr_duration
0,2024-12-02T14:57:00.752284+00:00,1o74vnwn6wbp,Crashing instance,0,1959.0,BM: 3909 > 3854,---,0
1,2024-12-02T14:57:04.004997+00:00,j4wbfmpruehm,Crashing instance,0,5158.0,BM: 5010 > 3854,---,0
2,2024-12-02T14:57:00.735100+00:00,lbvgz2br3dki,Crashing instance,0,1438.0,BM: 4030 > 3854,---,0
3,2024-12-02T14:57:00.718523+00:00,81m9p4twhrho,Crashing instance,0,1038.0,BM: 3925 > 3854,---,0
4,2024-12-02T14:57:00.702117+00:00,n8sxslv9l8ut,Execution finished,3,496.0,BM PASSED: 3846,162,278
5,2024-12-02T14:57:02.363254+00:00,hthx7ubscy7x,Crashing instance,0,1218.0,BM: 3934 > 3854,---,0
6,2024-12-02T14:57:02.230679+00:00,feb8ythahny6,Execution finished,0,573.0,BM PASSED: 3638,193,304
7,2024-12-02T14:57:02.349129+00:00,fhb2b5b4fzwk,Execution finished,1,491.0,BM PASSED: 3749,136,255
8,2024-12-02T14:57:03.991245+00:00,feb8ly89oc5w,Execution finished,1,1746.0,Fast instance,138,1603
9,2024-12-02T14:57:08.164519+00:00,7274ggor13i6,Crashing instance,0,5372.0,BM: 4179 > 3854,---,0
10,2024-12-02T14:57:11.298590+00:00,13a8rf9gj2dw,Crashing instance,0,5544.0,BM: 4302 > 3854,---,0
11,2024-12-02T14:57:08.156095+00:00,7ugn0cqtdmcv,Crashing instance,0,2345.0,BM: 4150 > 3854,---,0
12,2024-12-02T14:57:07.991431+00:00,p137p3657o4e,Execution finished,0,2180.0,BM PASSED: 3817,653,1482
13,2024-12-02T14:57:08.150012+00:00,n8sx10q1fa1h,Execution finished,2,1745.0,Fast instance,147,1595
14,2024-12-02T14:57:13.591797+00:00,u8q8b7tpn6dz,Crashing instance,0,6821.0,BM: 4330 > 3854,---,0
15,2024-12-02T14:57:09.360963+00:00,fhb2jzlnpprn,Execution finished,0,2070.0,Fast instance,154,1909
16,2024-12-02T14:57:13.568555+00:00,7wi1kozbwskl,Crashing instance,0,6024.0,BM: 4389 > 3854,---,0
17,2024-12-02T14:57:09.909040+00:00,p137ir6ib3ae,Execution finished,0,1917.0,Fast instance,108,1801
18,2024-12-02T14:57:13.007814+00:00,tc4e9z7wmu05,Crashing instance,0,4882.0,BM: 5049 > 3854,---,0
19,2024-12-02T14:57:14.894082+00:00,ewdpfzexka19,Crashing instance,0,5821.0,BM: 3885 > 3854,---,0
20,2024-12-02T14:57:11.471029+00:00,cmymq5jqz7hj,Crashing instance,0,2261.0,BM: 23576 > 3854,---,0
21,2024-12-02T14:57:11.348867+00:00,fhb26pshf0nr,Execution finished,0,1971.0,Fast instance,193,1776
22,2024-12-02T14:57:11.462726+00:00,n8sxwebiqfnw,Execution finished,1,1649.0,Fast instance,58,1588
23,2024-12-02T14:57:11.291114+00:00,p137dywdjiwa,Execution finished,1,1381.0,Fast instance,108,1153
24,2024-12-02T14:57:14.887562+00:00,2iklaqezkwo4,Crashing instance,0,4974.0,BM: 5450 > 3854,---,0
25,2024-12-02T14:57:14.880973+00:00,97a69luao4tl,Crashing instance,0,4196.0,BM: 4141 > 3854,---,0
26,2024-12-02T14:57:13.000747+00:00,p137wojh8uld,Execution finished,1,1709.0,Fast instance,200,1507
27,2024-12-02T14:57:13.561398+00:00,gseb5wffsrjb,Crashing instance,0,2088.0,BM: 4446 > 3854,---,0
28,2024-12-02T14:57:13.555007+00:00,n8sxyc6hykp1,Execution finished,3,1554.0,Fast instance,147,1404
29,2024-12-02T14:57:14.218441+00:00,p137eisjiy5c,Execution finished,0,1196.0,Fast instance,171,1024
30,2024-12-02T14:57:15.613569+00:00,p137hwsh5fjs,Execution finished,0,1379.0,Fast instance,222,1113
31,2024-12-02T14:57:14.873781+00:00,g9ofgc3saslz,Max retries reached,3,75.0,BM: 3923 > 3854,---,0
32,2024-12-02T14:57:18.013034+00:00,spae0ra0mexh,Crashing instance,0,3143.0,BM: 3886 > 3854,---,0
33,2024-12-02T14:57:28.606259+00:00,g9ofcgmfb3v9,Crashing instance,0,13544.0,BM: 4148 > 3854,---,0
34,2024-12-02T14:57:18.006452+00:00,nu3kl0nht2lx,Crashing instance,0,2134.0,BM: 5382 > 3854,---,0
35,2024-12-02T14:57:18.000339+00:00,feb8ycj3ns9b,Execution finished,2,1602.0,Fast instance,87,1512
36,2024-12-02T14:57:19.201769+00:00,848r8mz9k9kx,Crashing instance,0,1807.0,BM: 97278 > 3854,---,0
37,2024-12-02T14:57:19.195601+00:00,p137jon50sba,Execution finished,1,1276.0,Fast instance,73,1202
38,2024-12-02T14:57:19.849326+00:00,n8sxqwk4f1cg,Execution finished,0,1789.0,Fast instance,97,1690
39,2024-12-02T14:57:22.199844+00:00,sgt0rbxb07nk,Crashing instance,0,2335.0,BM: 3928 > 3854,---,0
40,2024-12-02T14:57:21.090403+00:00,p137b5f9qwnu,Execution finished,0,1225.0,Fast instance,59,1132
41,2024-12-02T14:57:21.702348+00:00,feb8ldgiis9z,Execution finished,0,1835.0,Fast instance,119,1713
42,2024-12-02T14:57:21.582639+00:00,n8sxwpj1jf37,Execution finished,0,1715.0,Fast instance,180,1533
43,2024-12-02T14:57:23.264565+00:00,ymgzwc4uedjc,Crashing instance,0,2932.0,BM: 4819 > 3854,---,0
44,2024-12-02T14:57:22.194404+00:00,pvmh5y1i6lgf,Execution finished,1,1734.0,BM PASSED: 3655,457,1199
45,2024-12-02T14:57:23.256759+00:00,fqic83zy3c4x,Crashing instance,0,2455.0,BM: 4561 > 3854,---,0
46,2024-12-02T14:57:23.250622+00:00,fhb2w9l2qczt,Execution finished,2,2032.0,Fast instance,124,1901
47,2024-12-02T14:57:24.710681+00:00,feb80c5d37tg,Execution finished,0,1748.0,Fast instance,85,1660
48,2024-12-02T14:57:25.200348+00:00,ewv83z30mkcj,Crashing instance,0,2145.0,BM: 3937 > 3854,---,0
49,2024-12-02T14:57:25.192866+00:00,n8sxi82x30f7,Execution finished,1,1779.0,Fast instance,145,1630
50,2024-12-02T14:57:26.585374+00:00,feb8pfixg3oy,Execution finished,0,1703.0,Fast instance,103,1597
51,2024-12-02T14:57:26.956784+00:00,n8sxdzzc1szd,Execution finished,0,1735.0,Fast instance,107,1600
52,2024-12-02T14:57:28.599906+00:00,b9l9apj31a3z,Crashing instance,0,2637.0,BM: 4344 > 3854,---,0
