count,timestamp,execution_id,log,retries,execution_time,benchmark_duration,download_duration,lr_duration
0,2024-11-16T15:56:11.047651+00:00,lfbaf53ui90c,Execution finished,0,812.0,3734,458,350
1,2024-11-16T15:56:10.979550+00:00,li59iiiboko3,Execution finished,0,742.0,3579,428,311
2,2024-11-16T15:56:21.568236+00:00,li59wsr9qlhg,Execution finished,0,475.0,Fast instance,74,399
3,2024-11-16T15:56:23.921912+00:00,6lo1bem0fnfa,Crashing instance,0,2828.0,4177,---,0
4,2024-11-16T15:56:23.913926+00:00,ra5es9v05e8g,Crashing instance,0,1899.0,4062,---,0
5,2024-11-16T15:56:23.905530+00:00,zi677gdom4ae,Crashing instance,0,1488.0,4680,---,0
6,2024-11-16T15:56:23.899838+00:00,comsi3intby5,Max retries reached,3,84.0,3943,---,0
7,2024-11-16T15:56:32.020151+00:00,lfbaps668m43,Execution finished,0,423.0,Fast instance,105,315
8,2024-11-16T15:56:34.267093+00:00,li594ypmjy3o,Execution finished,0,316.0,Fast instance,110,203
9,2024-11-16T15:56:42.710708+00:00,0kdcwktte99h,Crashing instance,0,654.0,3849,---,0
10,2024-11-16T15:56:42.703457+00:00,comsjkbmgo7o,Crashing instance,0,377.0,4561,---,0
11,2024-11-16T15:56:42.695370+00:00,li59zctjfi0u,Execution finished,2,304.0,Fast instance,78,223
12,2024-11-16T15:56:45.482320+00:00,6j18xwvkxyvz,Crashing instance,0,1143.0,4380,---,0
13,2024-11-16T15:56:45.475888+00:00,pjh3zzgbkghl,Crashing instance,0,787.0,3952,---,0
14,2024-11-16T15:56:45.468696+00:00,li59wc4hxbp8,Execution finished,2,457.0,Fast instance,149,305
15,2024-11-16T15:56:53.179586+00:00,li595ilgmu7w,Execution finished,0,342.0,Fast instance,123,216
16,2024-11-16T15:56:55.868639+00:00,li59kxxsd8lu,Execution finished,0,349.0,Fast instance,54,292
17,2024-11-16T15:57:03.970644+00:00,0lh1m2iq64y1,Crashing instance,0,684.0,4761,---,0
18,2024-11-16T15:57:03.963354+00:00,li597tkd1jxx,Execution finished,1,441.0,Fast instance,138,301
19,2024-11-16T15:57:07.307622+00:00,fbjga6jub652,Crashing instance,0,1401.0,4455,---,0
20,2024-11-16T15:57:07.300209+00:00,lkmdj8c23gzh,Crashing instance,0,952.0,4403,---,0
21,2024-11-16T15:57:07.293801+00:00,lfba8bv0t41v,Execution finished,2,591.0,Fast instance,98,489
22,2024-11-16T15:57:14.869851+00:00,ekemr1njjetm,Crashing instance,0,867.0,3825,---,0
23,2024-11-16T15:57:14.863546+00:00,li59bmlso0e4,Execution finished,1,414.0,Fast instance,111,300
24,2024-11-16T15:57:17.758303+00:00,li597yxeawc9,Execution finished,0,421.0,Fast instance,96,244
25,2024-11-16T15:57:25.779806+00:00,d87srlof11v6,Crashing instance,0,878.0,4666,---,0
26,2024-11-16T15:57:25.773288+00:00,li59c71zhv8b,Execution finished,1,466.0,Fast instance,161,303
